Sigla da IES,Ano,Código da Área,Área de Avaliação,CPC Contínuo,CPC Faixa
UESB,2017,2402,HISTÓRIA (LICENCIATURA),2.7079,3
UNIRIO,2017,2402,HISTÓRIA (LICENCIATURA),3.5062,4
UNIRIO,2017,2402,HISTÓRIA (LICENCIATURA),2.9565,4
UFMS,2017,2402,HISTÓRIA (LICENCIATURA),2.8101,3
UFMS,2017,2402,HISTÓRIA (LICENCIATURA),3.0442,4
UFMS,2017,2402,HISTÓRIA (LICENCIATURA),3.0613,4
UFMS,2017,2402,HISTÓRIA (LICENCIATURA),3.336,4
UFMS,2017,2402,HISTÓRIA (LICENCIATURA),2.1109,3
UFMS,2017,2402,HISTÓRIA (LICENCIATURA),1.9586,3
UNIR,2017,2402,HISTÓRIA (LICENCIATURA),2.4391,3
UNIR,2017,2402,HISTÓRIA (LICENCIATURA),2.5488,3
FADIMAB,2017,2402,HISTÓRIA (LICENCIATURA),2.5206,3
FAFOPA,2017,2402,HISTÓRIA (LICENCIATURA),1.4534,2
UNP,2017,2402,HISTÓRIA (LICENCIATURA),3.1874,4
UNEMAT,2017,2402,HISTÓRIA (LICENCIATURA),2.7684,3
UNEMAT,2017,2402,HISTÓRIA (LICENCIATURA),3.2437,4
UEPG,2017,2402,HISTÓRIA (LICENCIATURA),3.328,4
UEPG,2017,2402,HISTÓRIA (LICENCIATURA),3.6508,4
FIMI,2017,2402,HISTÓRIA (LICENCIATURA),2.7013,3
SÃO CAMILO-ES,2017,2402,HISTÓRIA (LICENCIATURA),3.0537,4
URCA,2017,2402,HISTÓRIA (LICENCIATURA),2.7297,3
UESPI,2017,2402,HISTÓRIA (LICENCIATURA),2.9996,4
UESPI,2017,2402,HISTÓRIA (LICENCIATURA),2.7769,3
UESPI,2017,2402,HISTÓRIA (LICENCIATURA),2.9656,4
UESPI,2017,2402,HISTÓRIA (LICENCIATURA),2.5966,3
UESPI,2017,2402,HISTÓRIA (LICENCIATURA),2.3171,3
UESPI,2017,2402,HISTÓRIA (LICENCIATURA),2.5465,3
UESPI,2017,2402,HISTÓRIA (LICENCIATURA),2.657,3
UESPI,2017,2402,HISTÓRIA (LICENCIATURA),2.6429,3
FAP,2017,2402,HISTÓRIA (LICENCIATURA),1.5933,2
UFRR,2017,2402,HISTÓRIA (LICENCIATURA),2.7663,3
ESTÁCIO SÃO PAULO,2017,2402,HISTÓRIA (LICENCIATURA),2.1159,3
UNIFAP,2017,2402,HISTÓRIA (LICENCIATURA),2.5996,3
UNIFAP,2017,2402,HISTÓRIA (LICENCIATURA),2.3407,3
,2017,2402,HISTÓRIA (LICENCIATURA),1.9482,3
UNIMES,2017,2402,HISTÓRIA (LICENCIATURA),2.1382,3
UNIMES,2017,2402,HISTÓRIA (LICENCIATURA),2.2376,3
FASP,2017,2402,HISTÓRIA (LICENCIATURA),2.2493,3
UEMS,2017,2402,HISTÓRIA (LICENCIATURA),2.3036,3
UNISAL,2017,2402,HISTÓRIA (LICENCIATURA),2.639,3
UNESF,2017,2402,HISTÓRIA (LICENCIATURA),1.3448,2
UEMG,2017,2402,HISTÓRIA (LICENCIATURA),1.8309,2
UEMG,2017,2402,HISTÓRIA (LICENCIATURA),2.4757,3
UEMG,2017,2402,HISTÓRIA (LICENCIATURA),1.8584,2
UEMG,2017,2402,HISTÓRIA (LICENCIATURA),1.6188,2
UNIVATES,2017,2402,HISTÓRIA (LICENCIATURA),3.9476,5
FIES,2017,2402,HISTÓRIA (LICENCIATURA),2.2358,3
UNICENTRO,2017,2402,HISTÓRIA (LICENCIATURA),3.3336,4
UNICENTRO,2017,2402,HISTÓRIA (LICENCIATURA),3.6061,4
UNICENTRO,2017,2402,HISTÓRIA (LICENCIATURA),3.8116,4
CEUNSP,2017,2402,HISTÓRIA (LICENCIATURA),3.8059,4
UCAM,2017,2402,HISTÓRIA (LICENCIATURA),,SC
UNIJORGE,2017,2402,HISTÓRIA (LICENCIATURA),2.9318,3
UNICESUMAR,2017,2402,HISTÓRIA (LICENCIATURA),3.2421,4
UNIANDRADE,2017,2402,HISTÓRIA (LICENCIATURA),3.3773,4
ESTÁCIO RIBEIRÃO PRE,2017,2402,HISTÓRIA (LICENCIATURA),3.3162,4
FAI,2017,2402,HISTÓRIA (LICENCIATURA),2.8241,3
FIFE,2017,2402,HISTÓRIA (LICENCIATURA),3.2334,4
,2017,2402,HISTÓRIA (LICENCIATURA),1.0762,2
UNASP,2017,2402,HISTÓRIA (LICENCIATURA),2.9344,3
ISES,2017,2402,HISTÓRIA (LICENCIATURA),3.9814,5
ISES,2017,2402,HISTÓRIA (LICENCIATURA),4.6476,5
ISES,2017,2402,HISTÓRIA (LICENCIATURA),3.3767,4
UNITOLEDO,2017,2402,HISTÓRIA (LICENCIATURA),3.2562,4
UNINORTE,2017,2402,HISTÓRIA (LICENCIATURA),3.0339,4
UNIASSELVI,2017,2402,HISTÓRIA (LICENCIATURA),2.856,3
UNINTER,2017,2402,HISTÓRIA (LICENCIATURA),3.0504,4
ESTÁCIO BH,2017,2402,HISTÓRIA (LICENCIATURA),3.3161,4
UNIPROJEÇÃO,2017,2402,HISTÓRIA (LICENCIATURA),3.1511,4
UGB,2017,2402,HISTÓRIA (LICENCIATURA),3.2801,4
FIVR,2017,2402,HISTÓRIA (LICENCIATURA),1.5005,2
FAN,2017,2402,HISTÓRIA (LICENCIATURA),2.9672,4
UNIVÁS,2017,2402,HISTÓRIA (LICENCIATURA),2.8253,3
FIC,2017,2402,HISTÓRIA (LICENCIATURA),,SC
,2017,2402,HISTÓRIA (LICENCIATURA),3.6519,4
,2017,2402,HISTÓRIA (LICENCIATURA),3.1899,4
,2017,2402,HISTÓRIA (LICENCIATURA),3.1297,4
UNILASALLE/RJ,2017,2402,HISTÓRIA (LICENCIATURA),2.5904,3
IFG,2017,2402,HISTÓRIA (LICENCIATURA),3.2017,4
UNIFEOB,2017,2402,HISTÓRIA (LICENCIATURA),3.5252,4
FCB,2017,2402,HISTÓRIA (LICENCIATURA),2.4909,3
SMG,2017,2402,HISTÓRIA (LICENCIATURA),3.5142,4
SABERES,2017,2402,HISTÓRIA (LICENCIATURA),2.7802,3
FIRA,2017,2402,HISTÓRIA (LICENCIATURA),2.2951,3
FABI,2017,2402,HISTÓRIA (LICENCIATURA),1.9268,2
FACIG,2017,2402,HISTÓRIA (LICENCIATURA),,SC
ISEED,2017,2402,HISTÓRIA (LICENCIATURA),1.1224,2
ISECAMP,2017,2402,HISTÓRIA (LICENCIATURA),2.6697,3
FAI,2017,2402,HISTÓRIA (LICENCIATURA),1.7642,2
UNINTA,2017,2402,HISTÓRIA (LICENCIATURA),2.8488,3
UNINTA,2017,2402,HISTÓRIA (LICENCIATURA),2.2289,3
CUFSA,2017,2402,HISTÓRIA (LICENCIATURA),3.178,4
ESMAC,2017,2402,HISTÓRIA (LICENCIATURA),3.1833,4
FIBRA,2017,2402,HISTÓRIA (LICENCIATURA),3.0926,4
UFCG,2017,2402,HISTÓRIA (LICENCIATURA),2.7913,3
UFCG,2017,2402,HISTÓRIA (LICENCIATURA),2.9327,3
UNIABEU,2017,2402,HISTÓRIA (LICENCIATURA),3.7828,4
FB,2017,2402,HISTÓRIA (LICENCIATURA),3.1733,4
UEA,2017,2402,HISTÓRIA (LICENCIATURA),2.6224,3
UEA,2017,2402,HISTÓRIA (LICENCIATURA),2.6767,3
UEA,2017,2402,HISTÓRIA (LICENCIATURA),1.2435,2
CBTA,2017,2402,HISTÓRIA (LICENCIATURA),,SC
UNIPAM,2017,2402,HISTÓRIA (LICENCIATURA),3.4437,4
FG,2017,2402,HISTÓRIA (LICENCIATURA),2.4924,3
FAPREV,2017,2402,HISTÓRIA (LICENCIATURA),,SC
,2017,2402,HISTÓRIA (LICENCIATURA),3.7835,4
UNIFACVEST,2017,2402,HISTÓRIA (LICENCIATURA),4.3691,5
UFT,2017,2402,HISTÓRIA (LICENCIATURA),2.5687,3
UFT,2017,2402,HISTÓRIA (LICENCIATURA),2.973,4
UNEC,2017,2402,HISTÓRIA (LICENCIATURA),2.8518,3
,2017,2402,HISTÓRIA (LICENCIATURA),1.895,2
FIC,2017,2402,HISTÓRIA (LICENCIATURA),2.4175,3
UFRB,2017,2402,HISTÓRIA (LICENCIATURA),2.3461,3
UFGD,2017,2402,HISTÓRIA (LICENCIATURA),3.1375,4
FAFIT-FACIC,2017,2402,HISTÓRIA (LICENCIATURA),1.4206,2
ESTÁCIO CASTANHAL,2017,2402,HISTÓRIA (LICENCIATURA),3.0066,4
INTA,2017,2402,HISTÓRIA (LICENCIATURA),2.5159,3
UERR,2017,2402,HISTÓRIA (LICENCIATURA),1.9967,3
UNEAL,2017,2402,HISTÓRIA (LICENCIATURA),2.18,3
UNEAL,2017,2402,HISTÓRIA (LICENCIATURA),2.3419,3
FACCAT,2017,2402,HISTÓRIA (LICENCIATURA),3.6209,4
FAPA,2017,2402,HISTÓRIA (LICENCIATURA),3.2129,4
UNIPAMPA,2017,2402,HISTÓRIA (LICENCIATURA),2.742,3
,2017,2402,HISTÓRIA (LICENCIATURA),2.4232,3
UENP,2017,2402,HISTÓRIA (LICENCIATURA),2.5781,3
UFFS,2017,2402,HISTÓRIA (LICENCIATURA),3.6989,4
UFFS,2017,2402,HISTÓRIA (LICENCIATURA),3.1782,4
UNILAB,2017,2402,HISTÓRIA (LICENCIATURA),3.6178,4
FAM,2017,2402,HISTÓRIA (LICENCIATURA),1.8151,2
UNIFESSPA,2017,2402,HISTÓRIA (LICENCIATURA),3.4728,4
UNESPAR,2017,2402,HISTÓRIA (LICENCIATURA),3.4738,4
UNESPAR,2017,2402,HISTÓRIA (LICENCIATURA),2.0859,3
UNESPAR,2017,2402,HISTÓRIA (LICENCIATURA),2.9213,3
UNESPAR,2017,2402,HISTÓRIA (LICENCIATURA),3.0237,4
UFOB,2017,2402,HISTÓRIA (LICENCIATURA),2.1648,3
UNB,2017,2501,ARTES VISUAIS (LICENCIATURA),2.2952,3
UNB,2017,2501,ARTES VISUAIS (LICENCIATURA),4.3226,5
UNB,2017,2501,ARTES VISUAIS (LICENCIATURA),2.5602,3
UFS,2017,2501,ARTES VISUAIS (LICENCIATURA),2.3589,3
UFAM,2017,2501,ARTES VISUAIS (LICENCIATURA),2.1306,3
UFAM,2017,2501,ARTES VISUAIS (LICENCIATURA),1.8532,2
UFPI,2017,2501,ARTES VISUAIS (LICENCIATURA),2.4558,3
UEL,2017,2501,ARTES VISUAIS (LICENCIATURA),2.4882,3
UEL,2017,2501,ARTES VISUAIS (LICENCIATURA),3.2589,4
FURG,2017,2501,ARTES VISUAIS (LICENCIATURA),2.8161,3
UCS,2017,2501,ARTES VISUAIS (LICENCIATURA),2.6167,3
UFU,2017,2501,ARTES VISUAIS (LICENCIATURA),2.95,4
PUC-CAMPINAS,2017,2501,ARTES VISUAIS (LICENCIATURA),2.2254,3
UPF,2017,2501,ARTES VISUAIS (LICENCIATURA),2.6855,3
FEEVALE,2017,2501,ARTES VISUAIS (LICENCIATURA),2.9174,3
UDESC,2017,2501,ARTES VISUAIS (LICENCIATURA),3.2771,4
UNICAMP,2017,2501,ARTES VISUAIS (LICENCIATURA),2.8911,3
UNESP,2017,2501,ARTES VISUAIS (LICENCIATURA),2.8077,3
UNESP,2017,2501,ARTES VISUAIS (LICENCIATURA),2.6956,3
UEM,2017,2501,ARTES VISUAIS (LICENCIATURA),3.564,4
FFCL,2017,2501,ARTES VISUAIS (LICENCIATURA),1.4984,2
FURB,2017,2501,ARTES VISUAIS (LICENCIATURA),,SC
UNIVILLE,2017,2501,ARTES VISUAIS (LICENCIATURA),3.0999,4
UNIVALI,2017,2501,ARTES VISUAIS (LICENCIATURA),2.5142,3
UNAR,2017,2501,ARTES VISUAIS (LICENCIATURA),1.9959,3
CEUCLAR,2017,2501,ARTES VISUAIS (LICENCIATURA),2.9382,3
UNISO,2017,2501,ARTES VISUAIS (LICENCIATURA),2.1838,3
UNIÍTALO,2017,2501,ARTES VISUAIS (LICENCIATURA),2.614,3
UNICSUL,2017,2501,ARTES VISUAIS (LICENCIATURA),3.0789,4
UNICSUL,2017,2501,ARTES VISUAIS (LICENCIATURA),3.4655,4
FIO,2017,2501,ARTES VISUAIS (LICENCIATURA),4.0445,5
UNOESTE,2017,2501,ARTES VISUAIS (LICENCIATURA),2.6655,3
UNIVAP,2017,2501,ARTES VISUAIS (LICENCIATURA),,SC
,2017,2501,ARTES VISUAIS (LICENCIATURA),2.1788,3
,2017,2501,ARTES VISUAIS (LICENCIATURA),2.61,3
UNIP,2017,2501,ARTES VISUAIS (LICENCIATURA),2.1693,3
UNIMONTES,2017,2501,ARTES VISUAIS (LICENCIATURA),1.6414,2
FPA,2017,2501,ARTES VISUAIS (LICENCIATURA),2.2104,3
FMU,2017,2501,ARTES VISUAIS (LICENCIATURA),2.5612,3
UNAMA,2017,2501,ARTES VISUAIS (LICENCIATURA),2.7606,3
UNICID,2017,2501,ARTES VISUAIS (LICENCIATURA),2.3132,3
FASM,2017,2501,ARTES VISUAIS (LICENCIATURA),2.1059,3
ULBRA,2017,2501,ARTES VISUAIS (LICENCIATURA),3.1258,4
FAAP,2017,2501,ARTES VISUAIS (LICENCIATURA),2.8544,3
UNIGRANRIO,2017,2501,ARTES VISUAIS (LICENCIATURA),3.3449,4
UNESC,2017,2501,ARTES VISUAIS (LICENCIATURA),2.2047,3
UNIMESP,2017,2501,ARTES VISUAIS (LICENCIATURA),2.0224,3
UNIFRAN,2017,2501,ARTES VISUAIS (LICENCIATURA),2.7436,3
UNIFRAN,2017,2501,ARTES VISUAIS (LICENCIATURA),2.3237,3
UERJ,2017,2501,ARTES VISUAIS (LICENCIATURA),3.3108,4
UFMA,2017,2501,ARTES VISUAIS (LICENCIATURA),2.7605,3
UFPA,2017,2501,ARTES VISUAIS (LICENCIATURA),1.9002,2
UFRN,2017,2501,ARTES VISUAIS (LICENCIATURA),3.059,4
UFPR,2017,2501,ARTES VISUAIS (LICENCIATURA),3.3684,4
UFES,2017,2501,ARTES VISUAIS (LICENCIATURA),2.7237,3
UFES,2017,2501,ARTES VISUAIS (LICENCIATURA),2.1618,3
UFMG,2017,2501,ARTES VISUAIS (LICENCIATURA),3.3325,4
UFJF,2017,2501,ARTES VISUAIS (LICENCIATURA),4.5645,5
UFBA,2017,2501,ARTES VISUAIS (LICENCIATURA),2.3359,3
UFPB,2017,2501,ARTES VISUAIS (LICENCIATURA),3.5998,4
UFPE,2017,2501,ARTES VISUAIS (LICENCIATURA),2.9878,4
UFRGS,2017,2501,ARTES VISUAIS (LICENCIATURA),2.8932,3
UFSM,2017,2501,ARTES VISUAIS (LICENCIATURA),3.1752,4
UFG,2017,2501,ARTES VISUAIS (LICENCIATURA),3.0767,4
UFRJ,2017,2501,ARTES VISUAIS (LICENCIATURA),1.8223,2
UFRJ,2017,2501,ARTES VISUAIS (LICENCIATURA),2.5054,3
UFRPE,2017,2501,ARTES VISUAIS (LICENCIATURA),1.6392,2
IFMA,2017,2501,ARTES VISUAIS (LICENCIATURA),1.9723,3
UFPEL,2017,2501,ARTES VISUAIS (LICENCIATURA),3.2615,4
FASC,2017,2501,ARTES VISUAIS (LICENCIATURA),2.0011,3
UNITAU,2017,2501,ARTES VISUAIS (LICENCIATURA),2.1015,3
UNITAU,2017,2501,ARTES VISUAIS (LICENCIATURA),1.9112,2
UFMS,2017,2501,ARTES VISUAIS (LICENCIATURA),3.2667,4
UNIR,2017,2501,ARTES VISUAIS (LICENCIATURA),2.6931,3
UEPG,2017,2501,ARTES VISUAIS (LICENCIATURA),3.6837,4
URCA,2017,2501,ARTES VISUAIS (LICENCIATURA),2.5988,3
UFRR,2017,2501,ARTES VISUAIS (LICENCIATURA),1.7646,2
ESTÁCIO SÃO PAULO,2017,2501,ARTES VISUAIS (LICENCIATURA),,SC
UNIFAP,2017,2501,ARTES VISUAIS (LICENCIATURA),2.8945,3
UNIMES,2017,2501,ARTES VISUAIS (LICENCIATURA),2.3869,3
UEMG,2017,2501,ARTES VISUAIS (LICENCIATURA),2.4805,3
CEUNSP,2017,2501,ARTES VISUAIS (LICENCIATURA),3.5047,4
UNIPLAC,2017,2501,ARTES VISUAIS (LICENCIATURA),1.9202,2
UNICESUMAR,2017,2501,ARTES VISUAIS (LICENCIATURA),3.3235,4
,2017,2501,ARTES VISUAIS (LICENCIATURA),,SC
UNIASSELVI,2017,2501,ARTES VISUAIS (LICENCIATURA),2.501,3
FATS,2017,2501,ARTES VISUAIS (LICENCIATURA),1.5479,2
FGF,2017,2501,ARTES VISUAIS (LICENCIATURA),3.0497,4
FAAL,2017,2501,ARTES VISUAIS (LICENCIATURA),1.6667,2
IFCE,2017,2501,ARTES VISUAIS (LICENCIATURA),2.8975,3
FACITEC,2017,2501,ARTES VISUAIS (LICENCIATURA),2.4489,3
FALC,2017,2501,ARTES VISUAIS (LICENCIATURA),2.7823,3
FAMPER,2017,2501,ARTES VISUAIS (LICENCIATURA),1.1906,2
UNOCHAPECÓ,2017,2501,ARTES VISUAIS (LICENCIATURA),3.2232,4
UERGS,2017,2501,ARTES VISUAIS (LICENCIATURA),2.099,3
UNIVASF,2017,2501,ARTES VISUAIS (LICENCIATURA),2.5163,3
UNIFLU,2017,2501,ARTES VISUAIS (LICENCIATURA),1.819,2
,2017,2501,ARTES VISUAIS (LICENCIATURA),2.7934,3
IFPR,2017,2501,ARTES VISUAIS (LICENCIATURA),2.1196,3
UNESPAR,2017,2501,ARTES VISUAIS (LICENCIATURA),2.4728,3
UNESPAR,2017,2501,ARTES VISUAIS (LICENCIATURA),2.4152,3
UFOB,2017,2501,ARTES VISUAIS (LICENCIATURA),3.0503,4
UFMT,2017,3001,GEOGRAFIA (BACHARELADO),1.9501,3
UNB,2017,3001,GEOGRAFIA (BACHARELADO),3.0817,4
UFS,2017,3001,GEOGRAFIA (BACHARELADO),4.1385,5
UFAM,2017,3001,GEOGRAFIA (BACHARELADO),3.3995,4
UFV,2017,3001,GEOGRAFIA (BACHARELADO),3.0206,4
UEL,2017,3001,GEOGRAFIA (BACHARELADO),3.2699,4
FURG,2017,3001,GEOGRAFIA (BACHARELADO),3.3777,4
UCS,2017,3001,GEOGRAFIA (BACHARELADO),2.2832,3
UFU,2017,3001,GEOGRAFIA (BACHARELADO),3.2859,4
UFU,2017,3001,GEOGRAFIA (BACHARELADO),3.3273,4
PUC-CAMPINAS,2017,3001,GEOGRAFIA (BACHARELADO),3.8142,4
PUCRS,2017,3001,GEOGRAFIA (BACHARELADO),2.444,3
UESC,2017,3001,GEOGRAFIA (BACHARELADO),3.0928,4
UECE,2017,3001,GEOGRAFIA (BACHARELADO),2.3897,3
UDESC,2017,3001,GEOGRAFIA (BACHARELADO),3.2963,4
UNICAMP,2017,3001,GEOGRAFIA (BACHARELADO),2.5071,3
UNICAMP,2017,3001,GEOGRAFIA (BACHARELADO),3.8744,4
UNESP,2017,3001,GEOGRAFIA (BACHARELADO),3.0101,4
UNESP,2017,3001,GEOGRAFIA (BACHARELADO),2.9914,4
UNESP,2017,3001,GEOGRAFIA (BACHARELADO),3.8044,4
UEM,2017,3001,GEOGRAFIA (BACHARELADO),2.275,3
UVA,2017,3001,GEOGRAFIA (BACHARELADO),2.0592,3
UFSJ,2017,3001,GEOGRAFIA (BACHARELADO),3.187,4
UNESA,2017,3001,GEOGRAFIA (BACHARELADO),3.3752,4
UNIVAP,2017,3001,GEOGRAFIA (BACHARELADO),,SC
PUC MINAS,2017,3001,GEOGRAFIA (BACHARELADO),3.552,4
UNI-BH,2017,3001,GEOGRAFIA (BACHARELADO),2.0463,3
UNISANT'ANNA,2017,3001,GEOGRAFIA (BACHARELADO),2.4016,3
UCSAL,2017,3001,GEOGRAFIA (BACHARELADO),,SC
PUC-RIO,2017,3001,GEOGRAFIA (BACHARELADO),3.1539,4
PUCSP,2017,3001,GEOGRAFIA (BACHARELADO),,SC
UERJ,2017,3001,GEOGRAFIA (BACHARELADO),2.543,3
UFMA,2017,3001,GEOGRAFIA (BACHARELADO),3.1309,4
UFAC,2017,3001,GEOGRAFIA (BACHARELADO),2.0862,3
UEMA,2017,3001,GEOGRAFIA (BACHARELADO),3.3122,4
UFPA,2017,3001,GEOGRAFIA (BACHARELADO),3.0401,4
UFRN,2017,3001,GEOGRAFIA (BACHARELADO),3.5686,4
UFRN,2017,3001,GEOGRAFIA (BACHARELADO),2.3625,3
UFPR,2017,3001,GEOGRAFIA (BACHARELADO),3.3456,4
UFPR,2017,3001,GEOGRAFIA (BACHARELADO),3.8579,4
UFF,2017,3001,GEOGRAFIA (BACHARELADO),3.7163,4
UFF,2017,3001,GEOGRAFIA (BACHARELADO),3.1776,4
UFES,2017,3001,GEOGRAFIA (BACHARELADO),2.9251,3
UFRRJ,2017,3001,GEOGRAFIA (BACHARELADO),3.134,4
UFMG,2017,3001,GEOGRAFIA (BACHARELADO),3.3738,4
UFMG,2017,3001,GEOGRAFIA (BACHARELADO),3.1099,4
UFJF,2017,3001,GEOGRAFIA (BACHARELADO),2.9962,4
UFAL,2017,3001,GEOGRAFIA (BACHARELADO),2.0445,3
UFBA,2017,3001,GEOGRAFIA (BACHARELADO),2.8918,3
UFPB,2017,3001,GEOGRAFIA (BACHARELADO),3.1412,4
UFPE,2017,3001,GEOGRAFIA (BACHARELADO),3.1377,4
UFRGS,2017,3001,GEOGRAFIA (BACHARELADO),3.5659,4
UFSM,2017,3001,GEOGRAFIA (BACHARELADO),3.2325,4
UFC,2017,3001,GEOGRAFIA (BACHARELADO),3.2745,4
UFG,2017,3001,GEOGRAFIA (BACHARELADO),3.6776,4
UFG,2017,3001,GEOGRAFIA (BACHARELADO),3.0497,4
UFG,2017,3001,GEOGRAFIA (BACHARELADO),2.5635,3
UFSC,2017,3001,GEOGRAFIA (BACHARELADO),2.3563,3
UFRJ,2017,3001,GEOGRAFIA (BACHARELADO),3.3098,4
UNIFAL-MG,2017,3001,GEOGRAFIA (BACHARELADO),3.5773,4
UNIOESTE,2017,3001,GEOGRAFIA (BACHARELADO),2.9892,4
UFPEL,2017,3001,GEOGRAFIA (BACHARELADO),1.8939,2
UFMS,2017,3001,GEOGRAFIA (BACHARELADO),2.2779,3
UFMS,2017,3001,GEOGRAFIA (BACHARELADO),2.6665,3
UFMS,2017,3001,GEOGRAFIA (BACHARELADO),3.2925,4
UNIR,2017,3001,GEOGRAFIA (BACHARELADO),,SC
UEPG,2017,3001,GEOGRAFIA (BACHARELADO),2.3443,3
UESPI,2017,3001,GEOGRAFIA (BACHARELADO),1.0244,2
UFRR,2017,3001,GEOGRAFIA (BACHARELADO),1.5667,2
UNIFAP,2017,3001,GEOGRAFIA (BACHARELADO),2.0455,3
UNICENTRO,2017,3001,GEOGRAFIA (BACHARELADO),2.7937,3
UFT,2017,3001,GEOGRAFIA (BACHARELADO),2.8794,3
UFGD,2017,3001,GEOGRAFIA (BACHARELADO),3.5665,4
UNILA,2017,3001,GEOGRAFIA (BACHARELADO),3.5394,4
UFOPA,2017,3001,GEOGRAFIA (BACHARELADO),2.4876,3
UNIFESSPA,2017,3001,GEOGRAFIA (BACHARELADO),2.3594,3
UNESPAR,2017,3001,GEOGRAFIA (BACHARELADO),3.7548,4
UFOB,2017,3001,GEOGRAFIA (BACHARELADO),2.7933,3
UFMT,2017,3002,GEOGRAFIA (LICENCIATURA),2.8684,3
UFMT,2017,3002,GEOGRAFIA (LICENCIATURA),3.2361,4
UFMT,2017,3002,GEOGRAFIA (LICENCIATURA),2.791,3
UNB,2017,3002,GEOGRAFIA (LICENCIATURA),3.5228,4
UNB,2017,3002,GEOGRAFIA (LICENCIATURA),3.5718,4
UFS,2017,3002,GEOGRAFIA (LICENCIATURA),3.4731,4
UFS,2017,3002,GEOGRAFIA (LICENCIATURA),3.2626,4
UFS,2017,3002,GEOGRAFIA (LICENCIATURA),2.6034,3
UFAM,2017,3002,GEOGRAFIA (LICENCIATURA),2.905,3
UFPI,2017,3002,GEOGRAFIA (LICENCIATURA),3.0093,4
UFOP,2017,3002,GEOGRAFIA (LICENCIATURA),2.5492,3
UFSCAR,2017,3002,GEOGRAFIA (LICENCIATURA),3.4915,4
UFV,2017,3002,GEOGRAFIA (LICENCIATURA),3.6347,4
UEL,2017,3002,GEOGRAFIA (LICENCIATURA),3.3851,4
FURG,2017,3002,GEOGRAFIA (LICENCIATURA),3.3825,4
UCS,2017,3002,GEOGRAFIA (LICENCIATURA),2.7878,3
UFU,2017,3002,GEOGRAFIA (LICENCIATURA),3.2404,4
UFU,2017,3002,GEOGRAFIA (LICENCIATURA),2.9972,4
PUC-CAMPINAS,2017,3002,GEOGRAFIA (LICENCIATURA),3.0575,4
UPF,2017,3002,GEOGRAFIA (LICENCIATURA),2.7842,3
PUCRS,2017,3002,GEOGRAFIA (LICENCIATURA),2.8519,3
UESC,2017,3002,GEOGRAFIA (LICENCIATURA),3.504,4
UECE,2017,3002,GEOGRAFIA (LICENCIATURA),2.8643,3
UECE,2017,3002,GEOGRAFIA (LICENCIATURA),2.8635,3
UECE,2017,3002,GEOGRAFIA (LICENCIATURA),2.663,3
UNEB,2017,3002,GEOGRAFIA (LICENCIATURA),2.4675,3
UNEB,2017,3002,GEOGRAFIA (LICENCIATURA),2.667,3
UNEB,2017,3002,GEOGRAFIA (LICENCIATURA),2.8489,3
UNEB,2017,3002,GEOGRAFIA (LICENCIATURA),2.8855,3
UNEB,2017,3002,GEOGRAFIA (LICENCIATURA),0.799,1
UDESC,2017,3002,GEOGRAFIA (LICENCIATURA),3.4419,4
UEG,2017,3002,GEOGRAFIA (LICENCIATURA),2.8981,3
UEG,2017,3002,GEOGRAFIA (LICENCIATURA),2.2232,3
UEG,2017,3002,GEOGRAFIA (LICENCIATURA),2.0894,3
UEG,2017,3002,GEOGRAFIA (LICENCIATURA),2.2708,3
UEG,2017,3002,GEOGRAFIA (LICENCIATURA),2.3597,3
UEG,2017,3002,GEOGRAFIA (LICENCIATURA),2.6828,3
UEG,2017,3002,GEOGRAFIA (LICENCIATURA),3.0595,4
UEG,2017,3002,GEOGRAFIA (LICENCIATURA),2.4444,3
UEG,2017,3002,GEOGRAFIA (LICENCIATURA),2.7911,3
UEG,2017,3002,GEOGRAFIA (LICENCIATURA),1.9037,2
UNICAMP,2017,3002,GEOGRAFIA (LICENCIATURA),3.2859,4
UNICAMP,2017,3002,GEOGRAFIA (LICENCIATURA),3.267,4
UNESP,2017,3002,GEOGRAFIA (LICENCIATURA),2.8407,3
UNESP,2017,3002,GEOGRAFIA (LICENCIATURA),2.8862,3
UNESP,2017,3002,GEOGRAFIA (LICENCIATURA),3.5173,4
UEM,2017,3002,GEOGRAFIA (LICENCIATURA),3.1836,4
UERN,2017,3002,GEOGRAFIA (LICENCIATURA),2.3106,3
UERN,2017,3002,GEOGRAFIA (LICENCIATURA),3.4467,4
UERN,2017,3002,GEOGRAFIA (LICENCIATURA),2.7157,3
CESA,2017,3002,GEOGRAFIA (LICENCIATURA),0.7193,1
FAFIMA,2017,3002,GEOGRAFIA (LICENCIATURA),2.5227,3
UVA,2017,3002,GEOGRAFIA (LICENCIATURA),2.829,3
UFSJ,2017,3002,GEOGRAFIA (LICENCIATURA),3.2652,4
UNAR,2017,3002,GEOGRAFIA (LICENCIATURA),2.5356,3
CEUCLAR,2017,3002,GEOGRAFIA (LICENCIATURA),2.936,3
USC,2017,3002,GEOGRAFIA (LICENCIATURA),,SC
UNIUBE,2017,3002,GEOGRAFIA (LICENCIATURA),2.4518,3
UNISO,2017,3002,GEOGRAFIA (LICENCIATURA),3.969,4
UNESA,2017,3002,GEOGRAFIA (LICENCIATURA),2.459,3
UCB,2017,3002,GEOGRAFIA (LICENCIATURA),3.2466,4
UNIÍTALO,2017,3002,GEOGRAFIA (LICENCIATURA),2.8001,3
